_id.$oid,cast
573a1392f29313caabcd9a5d,Adolphe Menjou
573a1392f29313caabcd9a5d,Mary Philips
573a1392f29313caabcd9a76,Barbara Stanwyck
573a1392f29313caabcd9a76,Adolphe Menjou
573a1392f29313caabcd9a76,Ralph Bellamy
573a1392f29313caabcd9a76,Dorothy Peterson
573a1392f29313caabcd9a7e,Wallace Ford
573a1392f29313caabcd9a7e,Leila Hyams
573a1392f29313caabcd9a7e,Olga Baclanova
573a1392f29313caabcd9a7e,Roscoe Ates
573a1392f29313caabcd9aab,Greta Garbo
573a1392f29313caabcd9aab,John Barrymore
573a1392f29313caabcd9aab,Joan Crawford
573a1392f29313caabcd9aab,Wallace Beery
573a1392f29313caabcd9aff,Paul Muni
573a1392f29313caabcd9aff,Glenda Farrell
573a1392f29313caabcd9aff,Helen Vinson
573a1392f29313caabcd9aff,Noel Francis
573a1392f29313caabcd9b68,Jan Kiepura
573a1392f29313caabcd9b68,Magda Schneider
573a1392f29313caabcd9b68,Fritz Schulz
573a1392f29313caabcd9b68,Otto Wallburg
573a1392f29313caabcd9b93,Maurice Chevalier
573a1392f29313caabcd9b93,Jeanette MacDonald
573a1392f29313caabcd9b93,Charles Ruggles
573a1392f29313caabcd9b93,Charles Butterworth
573a1392f29313caabcd9bcf,Sidney Fox
573a1392f29313caabcd9bcf,Bela Lugosi
573a1392f29313caabcd9bcf,Leon Ames
573a1392f29313caabcd9bcf,Bert Roach
573a1392f29313caabcd9be6,Boris Karloff
573a1392f29313caabcd9be6,Zita Johann
573a1392f29313caabcd9be6,David Manners
573a1392f29313caabcd9be6,Arthur Byron
573a1392f29313caabcd9bf5,Harold Lloyd
573a1392f29313caabcd9bf5,Constance Cummings
573a1392f29313caabcd9bf5,Kenneth Thomson
573a1392f29313caabcd9bf5,Louise Closser Hale
573a1392f29313caabcd9bf8,Stan Laurel
573a1392f29313caabcd9bf8,Oliver Hardy
573a1392f29313caabcd9c1b,Charles Laughton
573a1392f29313caabcd9c1b,Maureen O'Sullivan
573a1392f29313caabcd9c1b,Dorothy Peterson
573a1392f29313caabcd9c1b,Verree Teasdale
573a1392f29313caabcd9c4c,Harry Baur
573a1392f29313caabcd9c4c,Robert Lynen
573a1392f29313caabcd9c4c,Louis Gauthier
573a1392f29313caabcd9c4c,Simone Aubry
573a1392f29313caabcd9c5d,Clark Gable
573a1392f29313caabcd9c5d,Jean Harlow
573a1392f29313caabcd9c5d,Gene Raymond
573a1392f29313caabcd9c5d,Mary Astor
573a1392f29313caabcd9ca6,Paul Muni
573a1392f29313caabcd9ca6,Ann Dvorak
573a1392f29313caabcd9ca6,Karen Morley
573a1392f29313caabcd9ca6,Osgood Perkins
573a1392f29313caabcd9caa,Marlene Dietrich
573a1392f29313caabcd9caa,Clive Brook
573a1392f29313caabcd9caa,Anna May Wong
573a1392f29313caabcd9caa,Warner Oland
573a1392f29313caabcd9cce,Norma Shearer
573a1392f29313caabcd9cce,Fredric March
573a1392f29313caabcd9cce,Leslie Howard
573a1392f29313caabcd9cce,O.P. Heggie
573a1392f29313caabcd9cfb,Johnny Weissmuller
573a1392f29313caabcd9cfb,Neil Hamilton
573a1392f29313caabcd9cfb,C. Aubrey Smith
573a1392f29313caabcd9cfb,Maureen O'Sullivan
573a1392f29313caabcd9d4a,Edward G. Robinson
573a1392f29313caabcd9d4a,Vivienne Osborne
573a1392f29313caabcd9d4a,Guy Kibbee
573a1392f29313caabcd9d4a,Preston Foster
573a1392f29313caabcd9d4c,Miriam Hopkins
573a1392f29313caabcd9d4c,Kay Francis
573a1392f29313caabcd9d4c,Herbert Marshall
573a1392f29313caabcd9d4c,Charles Ruggles
573a1392f29313caabcd9d4f,Tatsuo Saitè
573a1392f29313caabcd9d4f,Tomio Aoki
573a1392f29313caabcd9d4f,Mitsuko Yoshikawa
573a1392f29313caabcd9d4f,Hideo Sugawara
573a1392f29313caabcd9dee,Barbara Stanwyck
573a1392f29313caabcd9dee,George Brent
573a1392f29313caabcd9dee,Donald Cook
573a1392f29313caabcd9dee,Alphonse Ethier
573a1392f29313caabcd9df7,Leslie Howard
573a1392f29313caabcd9df7,Heather Angel
573a1392f29313caabcd9df7,Valerie Taylor
573a1392f29313caabcd9df7,Irene Browne
573a1392f29313caabcd9e3e,Diana Wynyard
573a1392f29313caabcd9e3e,Clive Brook
573a1392f29313caabcd9e3e,Una O'Connor
573a1392f29313caabcd9e3e,Herbert Mundin
573a1392f29313caabcd9e7c,Takeshi Sakamoto
573a1392f29313caabcd9e7c,Nobuko Fushimi
573a1392f29313caabcd9e7c,Den Obinata
573a1392f29313caabcd9e7c,Chèko Iida
573a1392f29313caabcd9e9b,The Marx Brothers
573a1392f29313caabcd9e9b,Groucho Marx
573a1392f29313caabcd9e9b,Harpo Marx
573a1392f29313caabcd9e9b,Chico Marx
573a1392f29313caabcd9eb0,Edgar Dearing
573a1392f29313caabcd9eb0,Peter Freuchen
573a1392f29313caabcd9eb0,Edward Hearn
573a1392f29313caabcd9eb0,Lotus Long
573a1392f29313caabcd9ed7,James Cagney
573a1392f29313caabcd9ed7,Joan Blondell
573a1392f29313caabcd9ed7,Ruby Keeler
573a1392f29313caabcd9ed7,Dick Powell
573a1392f29313caabcd9ee7,Warner Baxter
573a1392f29313caabcd9ee7,Bebe Daniels
573a1392f29313caabcd9ee7,George Brent
573a1392f29313caabcd9ee7,Ruby Keeler
573a1392f29313caabcd9ee9,Dolores del Rio
573a1392f29313caabcd9ee9,Gene Raymond
573a1392f29313caabcd9ee9,Raul Roulien
573a1392f29313caabcd9ee9,Ginger Rogers
573a1392f29313caabcd9f00,Paul Robeson
573a1392f29313caabcd9f00,Dudley Digges
573a1392f29313caabcd9f00,Frank H. Wilson
573a1392f29313caabcd9f00,Fredi Washington
573a1392f29313caabcd9f01,Warren William
573a1392f29313caabcd9f01,Joan Blondell
573a1392f29313caabcd9f01,Aline MacMahon
573a1392f29313caabcd9f01,Ruby Keeler
573a1392f29313caabcd9f09,Marion Davies
573a1392f29313caabcd9f09,Bing Crosby
573a1392f29313caabcd9f09,Fifi D'Orsay
573a1392f29313caabcd9f09,Stuart Erwin
573a1392f29313caabcd9f7e,Claude Rains
573a1392f29313caabcd9f7e,Gloria Stuart
573a1392f29313caabcd9f7e,William Harrigan
573a1392f29313caabcd9f7e,Henry Travers
573a1392f29313caabcd9f92,Fay Wray
573a1392f29313caabcd9f92,Robert Armstrong
573a1392f29313caabcd9f92,Bruce Cabot
573a1392f29313caabcd9f92,Frank Reicher
573a1392f29313caabcd9fc4,Katharine Hepburn
573a1392f29313caabcd9fc4,Joan Bennett
573a1392f29313caabcd9fc4,Paul Lukas
573a1392f29313caabcd9fc4,Edna May Oliver
573a1392f29313caabcda094,Spencer Tracy
573a1392f29313caabcda094,Colleen Moore
573a1392f29313caabcda094,Ralph Morgan
573a1392f29313caabcda094,Helen Vinson
573a1392f29313caabcda09b,Charles Laughton
573a1392f29313caabcda09b,Robert Donat
573a1392f29313caabcda09b,Franklin Dyall
573a1392f29313caabcda09b,Miles Mander
573a1392f29313caabcda0a5,Greta Garbo
573a1392f29313caabcda0a5,John Gilbert
573a1392f29313caabcda0a5,Ian Keith
573a1392f29313caabcda0a5,Lewis Stone
573a1392f29313caabcda0e7,Mae West
573a1392f29313caabcda0e7,Cary Grant
573a1392f29313caabcda0e7,Owen Moore
573a1392f29313caabcda0e7,Gilbert Roland
573a1392f29313caabcda111,Stan Laurel
573a1392f29313caabcda111,Oliver Hardy
573a1392f29313caabcda111,Charley Chase
573a1392f29313caabcda111,Mae Busch
573a1392f29313caabcda114,Robert Armstrong
573a1392f29313caabcda114,Helen Mack
573a1392f29313caabcda114,Frank Reicher
573a1392f29313caabcda114,John Marston
573a1392f29313caabcda126,Janet Gaynor
573a1392f29313caabcda126,Will Rogers
573a1392f29313caabcda126,Lew Ayres
573a1392f29313caabcda126,Sally Eilers
573a1392f29313caabcda162,Billy Bletcher
573a1392f29313caabcda162,Pinto Colvig
573a1392f29313caabcda162,Dorothy Compton
573a1392f29313caabcda162,Mary Moder
573a1392f29313caabcda16f,John Barrymore
573a1392f29313caabcda16f,Myrna Loy
573a1392f29313caabcda16f,Reginald Mason
573a1392f29313caabcda16f,Jobyna Howland
573a1392f29313caabcda1d2,Frankie Darro
573a1392f29313caabcda1d2,Edwin Phillips
573a1392f29313caabcda1d2,Rochelle Hudson
573a1392f29313caabcda1d2,Dorothy Coonan Wellman
573a1392f29313caabcda1e3,Loretta Young
573a1392f29313caabcda1e3,Gene Raymond
573a1392f29313caabcda1e3,O.P. Heggie
573a1392f29313caabcda1e3,Wally Albright
573a1392f29313caabcda206,Jean Dastè
573a1392f29313caabcda206,Robert le Flon
573a1392f29313caabcda206,Du Verron
573a1392f29313caabcda206,Delphin
573a1392f29313caabcda224,Norma Shearer
573a1392f29313caabcda224,Fredric March
573a1392f29313caabcda224,Charles Laughton
573a1392f29313caabcda224,Maureen O'Sullivan
573a1392f29313caabcda241,Boris Karloff
573a1392f29313caabcda241,Bela Lugosi
573a1392f29313caabcda241,David Manners
573a1392f29313caabcda241,Julie Bishop
573a1392f29313caabcda262,Warner Baxter
573a1392f29313caabcda262,Myrna Loy
573a1392f29313caabcda262,Walter Connolly
573a1392f29313caabcda262,Helen Vinson
573a1392f29313caabcda27e,Boris Babochkin
573a1392f29313caabcda27e,Leonid Kmit
573a1392f29313caabcda27e,Varvara Myasnikova
573a1392f29313caabcda27e,Boris Blinov
573a1392f29313caabcda2a2,Claudette Colbert
573a1392f29313caabcda2a2,Warren William
573a1392f29313caabcda2a2,Henry Wilcoxon
573a1392f29313caabcda2a2,Joseph Schildkraut
573a1392f29313caabcda2a4,Robert Donat
573a1392f29313caabcda2a4,Elissa Landi
573a1392f29313caabcda2a4,Louis Calhern
573a1392f29313caabcda2a4,Sidney Blackmer
573a1392f29313caabcda2c5,Fredric March
573a1392f29313caabcda2c5,Evelyn Venable
573a1392f29313caabcda2c5,Guy Standing
573a1392f29313caabcda2c5,Katharine Alexander
573a1392f29313caabcda2c7,Joan Blondell
573a1392f29313caabcda2c7,Dick Powell
573a1392f29313caabcda2c7,Ruby Keeler
573a1392f29313caabcda2c7,Zasu Pitts
573a1392f29313caabcda34f,Fred Astaire
573a1392f29313caabcda34f,Ginger Rogers
573a1392f29313caabcda34f,Alice Brady
573a1392f29313caabcda34f,Edward Everett Horton
573a1392f29313caabcda391,Marie Bell
573a1392f29313caabcda391,Pierre Richard-Willm
573a1392f29313caabcda391,Charles Vanel
573a1392f29313caabcda391,Georges Pitoèff
573a1392f29313caabcda3ce,Claudette Colbert
573a1392f29313caabcda3ce,Warren William
573a1392f29313caabcda3ce,Rochelle Hudson
573a1392f29313caabcda3ce,Ned Sparks
573a1392f29313caabcda3dc,Clark Gable
573a1392f29313caabcda3dc,Claudette Colbert
573a1392f29313caabcda3dc,Walter Connolly
573a1392f29313caabcda3dc,Roscoe Karns
573a1392f29313caabcda3e9,W.C. Fields
573a1392f29313caabcda3e9,Kathleen Howard
573a1392f29313caabcda3e9,Jean Rouverol
573a1392f29313caabcda3e9,Julian Madison
573a1392f29313caabcda43a,Adolphe Menjou
573a1392f29313caabcda43a,Shirley Temple
573a1392f29313caabcda43a,Dorothy Dell
573a1392f29313caabcda43a,Charles Bickford
573a1392f29313caabcda451,Victor McLaglen
573a1392f29313caabcda451,Boris Karloff
573a1392f29313caabcda451,Wallace Ford
573a1392f29313caabcda451,Reginald Denny
573a1392f29313caabcda473,Colman 'Tiger' King
573a1392f29313caabcda473,Maggie Dirrane
573a1392f29313caabcda473,Michael Dirrane
573a1392f29313caabcda473,Pat Mullin
573a1392f29313caabcda477,Madeleine Renaud
573a1392f29313caabcda477,Suzanne Desprès
573a1392f29313caabcda477,Gaby Triquet
573a1392f29313caabcda477,Maximilienne
573a1392f29313caabcda482,Leslie Banks
573a1392f29313caabcda482,Edna Best
573a1392f29313caabcda482,Peter Lorre
573a1392f29313caabcda482,Frank Vosper
573a1392f29313caabcda4a9,Harry Baur
573a1392f29313caabcda4a9,Charles Vanel
573a1392f29313caabcda4a9,Paul Azaès
573a1392f29313caabcda4a9,Max Dearly
573a1392f29313caabcda4b0,Paula Wessely
573a1392f29313caabcda4b0,Anton Walbrook
573a1392f29313caabcda4b0,Peter Petersen
573a1392f29313caabcda4b0,Walter Janssen
573a1392f29313caabcda515,Grace Moore
573a1392f29313caabcda515,Tullio Carminati
573a1392f29313caabcda515,Lyle Talbot
573a1392f29313caabcda515,Mona Barrie
573a1392f29313caabcda556,Douglas Fairbanks
573a1392f29313caabcda556,Merle Oberon
573a1392f29313caabcda556,Bruce Winston
573a1392f29313caabcda556,Benita Hume
573a1392f29313caabcda594,Marlene Dietrich
573a1392f29313caabcda594,John Lodge
573a1392f29313caabcda594,Sam Jaffe
573a1392f29313caabcda594,Louise Dresser
573a1392f29313caabcda5b7,Isa Miranda
573a1392f29313caabcda5b7,Memo Benassi
573a1392f29313caabcda5b7,Tatyana Pavlova
573a1392f29313caabcda5b7,Friedrich Benfer
573a1392f29313caabcda5fe,Maureen O'Sullivan
573a1392f29313caabcda5fe,Neil Hamilton
573a1392f29313caabcda5fe,Paul Cavanagh
573a1392f29313caabcda5fe,Forrester Harvey
573a1392f29313caabcda619,William Powell
573a1392f29313caabcda619,Myrna Loy
573a1392f29313caabcda619,Maureen O'Sullivan
573a1392f29313caabcda619,Nat Pendleton
573a1392f29313caabcda636,Charles Blavette
573a1392f29313caabcda636,Celia Montalvèn
573a1392f29313caabcda636,èdouard Delmont
573a1392f29313caabcda636,Max Dalban
573a1392f29313caabcda63c,Adolf Hitler
573a1392f29313caabcda63c,Max Amann
573a1392f29313caabcda63c,Martin Bormann
573a1392f29313caabcda63c,Walter Buch
573a1392f29313caabcda641,Takeshi Sakamoto
573a1392f29313caabcda641,Chèko Iida
573a1392f29313caabcda641,Kèji Mitsui
573a1392f29313caabcda641,Rieko Yagumo
573a1392f29313caabcda64c,John Barrymore
573a1392f29313caabcda64c,Carole Lombard
573a1392f29313caabcda64c,Walter Connolly
573a1392f29313caabcda64c,Roscoe Karns
573a1392f29313caabcda653,Leonid Utyosov
573a1392f29313caabcda653,Lyubov Orlova
573a1392f29313caabcda653,Mariya Strelkova
573a1392f29313caabcda653,Yelena Tyapkina
573a1392f29313caabcda654,Wallace Beery
573a1392f29313caabcda654,Leo Carrillo
573a1392f29313caabcda654,Fay Wray
573a1392f29313caabcda654,Donald Cook
573a1392f29313caabcda6a6,Robert Donat
573a1392f29313caabcda6a6,Madeleine Carroll
573a1392f29313caabcda6a6,Lucie Mannheim
573a1392f29313caabcda6a6,Godfrey Tearle
573a1392f29313caabcda6aa,Madeleine Carroll
573a1392f29313caabcda6aa,Franchot Tone
573a1392f29313caabcda6aa,Reginald Denny
573a1392f29313caabcda6aa,Sig Ruman
573a1392f29313caabcda6b3,Al Jolson
573a1392f29313caabcda6b3,Kay Francis
573a1392f29313caabcda6b3,Dolores del Rio
573a1392f29313caabcda6b3,Ricardo Cortez
573a1392f29313caabcda6e1,Greta Garbo
573a1392f29313caabcda6e1,Fredric March
573a1392f29313caabcda6e1,Freddie Bartholomew
573a1392f29313caabcda6e1,Maureen O'Sullivan
573a1392f29313caabcda6f1,Clarence Nash
573a1392f29313caabcda6f4,Miriam Hopkins
573a1392f29313caabcda6f4,Frances Dee
573a1392f29313caabcda6f4,Cedric Hardwicke
573a1392f29313caabcda6f4,Billie Burke
573a1392f29313caabcda6f7,Katharine Hepburn
573a1392f29313caabcda6f7,Fred MacMurray
573a1392f29313caabcda6f7,Fred Stone
573a1392f29313caabcda6f7,Evelyn Venable
573a1392f29313caabcda70a,Paul Muni
573a1392f29313caabcda70a,Karen Morley
573a1392f29313caabcda70a,William Gargan
573a1392f29313caabcda70a,Barton MacLane
573a1392f29313caabcda713,Boris Karloff
573a1392f29313caabcda713,Colin Clive
573a1392f29313caabcda713,Valerie Hobson
573a1392f29313caabcda713,Ernest Thesiger
573a1392f29313caabcda722,Jack Benny
573a1392f29313caabcda722,Eleanor Powell
573a1392f29313caabcda722,Robert Taylor
573a1392f29313caabcda722,Una Merkel
573a1392f29313caabcda755,Clark Gable
573a1392f29313caabcda755,Jean Harlow
573a1392f29313caabcda755,Wallace Beery
573a1392f29313caabcda755,Lewis Stone
573a1392f29313caabcda781,Shirley Temple
573a1392f29313caabcda781,John Boles
573a1392f29313caabcda781,Rochelle Hudson
573a1392f29313caabcda781,Jane Darwell
573a1392f29313caabcda78f,Spencer Tracy
573a1392f29313caabcda78f,Claire Trevor
573a1392f29313caabcda78f,Henry B. Walthall
573a1392f29313caabcda78f,Alan Dinehart
573a1392f29313caabcda792,Loretta Young
573a1392f29313caabcda792,Henry Wilcoxon
573a1392f29313caabcda792,Ian Keith
573a1392f29313caabcda792,C. Aubrey Smith
573a1392f29313caabcda79a,Edna May Oliver
573a1392f29313caabcda79a,Elizabeth Allan
573a1392f29313caabcda79a,Jessie Ralph
573a1392f29313caabcda79a,Harry Beresford
573a1392f29313caabcda7a1,Fredric March
573a1392f29313caabcda7a1,Merle Oberon
573a1392f29313caabcda7a1,Herbert Marshall
573a1392f29313caabcda7a1,Janet Beecher
573a1392f29313caabcda7a4,Marlene Dietrich
573a1392f29313caabcda7a4,Lionel Atwill
573a1392f29313caabcda7a4,Edward Everett Horton
573a1392f29313caabcda7a4,Alison Skipworth
573a1392f29313caabcda7fb,Maurice Chevalier
573a1392f29313caabcda7fb,Merle Oberon
573a1392f29313caabcda7fb,Ann Sothern
573a1392f29313caabcda7fb,Eric Blore
573a1392f29313caabcda81f,Claudette Colbert
573a1392f29313caabcda81f,Fred MacMurray
573a1392f29313caabcda81f,Ray Milland
573a1392f29313caabcda81f,C. Aubrey Smith
573a1392f29313caabcda826,Robert Donat
573a1392f29313caabcda826,Jean Parker
573a1392f29313caabcda826,Eugene Pallette
573a1392f29313caabcda826,Elsa Lanchester
573a1392f29313caabcda82b,Dick Powell
573a1392f29313caabcda82b,Adolphe Menjou
573a1392f29313caabcda82b,Gloria Stuart
573a1392f29313caabcda82b,Alice Brady
573a1392f29313caabcda896,Victor McLaglen
573a1392f29313caabcda896,Heather Angel
573a1392f29313caabcda896,Preston Foster
573a1392f29313caabcda896,Margot Grahame
573a1392f29313caabcda8c3,Franèoise Rosay
573a1392f29313caabcda8c3,Andrè Alerme
573a1392f29313caabcda8c3,Jean Murat
573a1392f29313caabcda8c3,Louis Jouvet
573a1392f29313caabcda930,Gary Cooper
573a1392f29313caabcda930,Franchot Tone
573a1392f29313caabcda930,Richard Cromwell
573a1392f29313caabcda930,Guy Standing
573a1392f29313caabcda959,Ian Hunter
573a1392f29313caabcda959,Verree Teasdale
573a1392f29313caabcda959,Hobart Cavanaugh
573a1392f29313caabcda959,Dick Powell
573a1392f29313caabcda964,Fredric March
573a1392f29313caabcda964,Charles Laughton
573a1392f29313caabcda964,Cedric Hardwicke
573a1392f29313caabcda964,Rochelle Hudson
573a1392f29313caabcda974,Charles Laughton
573a1392f29313caabcda974,Clark Gable
573a1392f29313caabcda974,Franchot Tone
573a1392f29313caabcda974,Herbert Mundin
573a1392f29313caabcda98f,Jeanette MacDonald
573a1392f29313caabcda98f,Nelson Eddy
573a1392f29313caabcda98f,Frank Morgan
573a1392f29313caabcda98f,Elsa Lanchester
573a1392f29313caabcda998,Groucho Marx
573a1392f29313caabcda998,Chico Marx
573a1392f29313caabcda998,Harpo Marx
573a1392f29313caabcda998,Kitty Carlisle
573a1392f29313caabcda9a8,Vladimir Konstantinov
573a1392f29313caabcda9a8,Ivan Yudin
573a1392f29313caabcda9a8,Shaolin Santiago
573a1392f29313caabcdaa3c,Irene Dunne
573a1392f29313caabcdaa3c,Fred Astaire
573a1392f29313caabcdaa3c,Ginger Rogers
573a1392f29313caabcdaa3c,Randolph Scott
573a1392f29313caabcdaa3e,Charles Laughton
573a1392f29313caabcdaa3e,Mary Boland
573a1392f29313caabcdaa3e,Charles Ruggles
573a1392f29313caabcdaa3e,Zasu Pitts
573a1392f29313caabcdaa4a,Paul Robeson
573a1392f29313caabcdaa4a,Leslie Banks
573a1392f29313caabcdaa4a,Nina Mae McKinney
573a1392f29313caabcdaa4a,Robert Cochran
573a1392f29313caabcdaa59,Seymour Hicks
573a1392f29313caabcdaa59,Donald Calthrop
573a1392f29313caabcdaa59,Robert Cochran
573a1392f29313caabcdaa59,Mary Glynne
573a1392f29313caabcdaa70,Helen Gahagan
573a1392f29313caabcdaa70,Randolph Scott
573a1392f29313caabcdaa70,Helen Mack
573a1392f29313caabcdaa70,Nigel Bruce
573a1392f29313caabcdaab4,Gèsta Ekman
573a1392f29313caabcdaab4,Bjèrn Berglund
573a1392f29313caabcdaab4,Hèkan Westergren
573a1392f29313caabcdaab4,Tutta Rolf
573a1392f29313caabcdaae8,Fred Astaire
573a1392f29313caabcdaae8,Ginger Rogers
573a1392f29313caabcdaae8,Edward Everett Horton
573a1392f29313caabcdaae8,Erik Rhodes
573a1392f29313caabcdab08,Sachiko Chiba
573a1392f29313caabcdab08,Yuriko Hanabusa
573a1392f29313caabcdab08,Toshiko Itè
573a1392f29313caabcdab08,Setsuko Horikoshi
573a1392f29313caabcdab28,Gary Cooper
573a1392f29313caabcdab28,Anna Sten
573a1392f29313caabcdab28,Ralph Bellamy
573a1392f29313caabcdab28,Helen Vinson
573a1392f29313caabcdab4a,Billy Bletcher
573a1392f29313caabcdab4a,Purv Pullen
573a1392f29313caabcdab4a,Martha Wentworth
573a1392f29313caabcdab98,Fredric March
573a1392f29313caabcdab98,Olivia de Havilland
573a1392f29313caabcdab98,Donald Woods
573a1392f29313caabcdab98,Anita Louise
573a1392f29313caabcdabc6,Jean Gabin
573a1392f29313caabcdabc6,Suzy Prim
573a1392f29313caabcdabc6,Louis Jouvet
573a1392f29313caabcdabc6,Jany Holt
573a1392f29313caabcdabd3,Maurice Chevalier
573a1392f29313caabcdabd3,Betty Stockfeld
573a1392f29313caabcdabd3,Margaret Lockwood
573a1392f29313caabcdabd3,Desmond Tester
573a1392f29313caabcdabdd,Humphrey Bogart
573a1392f29313caabcdabdd,Dick Foran
573a1392f29313caabcdabdd,Erin O'Brien-Moore
573a1392f29313caabcdabdd,Ann Sheridan
573a1392f29313caabcdac22,Errol Flynn
573a1392f29313caabcdac22,Olivia de Havilland
573a1392f29313caabcdac22,Patric Knowles
573a1392f29313caabcdac22,Henry Stephenson
573a1392f29313caabcdac43,Edward Arnold
573a1392f29313caabcdac43,Joel McCrea
573a1392f29313caabcdac43,Frances Farmer
573a1392f29313caabcdac43,Walter Brennan
573a1392f29313caabcdac95,Walter Huston
573a1392f29313caabcdac95,Ruth Chatterton
573a1392f29313caabcdac95,Paul Lukas
573a1392f29313caabcdac95,Mary Astor
573a1392f29313caabcdace2,Fred Astaire
573a1392f29313caabcdace2,Ginger Rogers
573a1392f29313caabcdace2,Randolph Scott
573a1392f29313caabcdace2,Harriet Hilliard
573a1392f29313caabcdacf0,Buster Crabbe
573a1392f29313caabcdacf0,Jean Rogers
573a1392f29313caabcdacf0,Charles Middleton
573a1392f29313caabcdacf0,Priscilla Lawson
573a1392f29313caabcdacf8,Sylvia Sidney
573a1392f29313caabcdacf8,Spencer Tracy
573a1392f29313caabcdacf8,Walter Abel
573a1392f29313caabcdacf8,Bruce Cabot
573a1392f29313caabcdad0d,Isuzu Yamada
573a1392f29313caabcdad0d,Yèko Umemura
573a1392f29313caabcdad0d,Benkei Shiganoya
573a1392f29313caabcdad0d,Eitarè Shindè
573a1392f29313caabcdad11,Marlene Dietrich
573a1392f29313caabcdad11,Charles Boyer
573a1392f29313caabcdad11,Tilly Losch
573a1392f29313caabcdad11,Basil Rathbone
573a1392f29313caabcdad30,William Powell
573a1392f29313caabcdad30,Myrna Loy
573a1392f29313caabcdad30,Luise Rainer
573a1392f29313caabcdad30,Frank Morgan
573a1392f29313caabcdad3c,Rex Ingram
573a1392f29313caabcdad3c,Oscar Polk
573a1392f29313caabcdad3c,Eddie 'Rochester' Anderson
573a1392f29313caabcdad3c,Frank H. Wilson
573a1392f29313caabcdad95,Boris Karloff
573a1392f29313caabcdad95,Bela Lugosi
573a1392f29313caabcdad95,Frances Drake
573a1392f29313caabcdad95,Frank Lawton
573a1392f29313caabcdadb7,Luis Trenker
573a1392f29313caabcdadb7,Viktoria von Ballasko
573a1392f29313caabcdadb7,Werner Kunig
573a1392f29313caabcdadb7,Karli Zwingmann
573a1392f29313caabcdadf0,Freddie Bartholomew
573a1392f29313caabcdadf0,Madeleine Carroll
573a1392f29313caabcdadf0,Guy Standing
573a1392f29313caabcdadf0,Tyrone Power
573a1392f29313caabcdae1e,Katharine Hepburn
573a1392f29313caabcdae1e,Fredric March
573a1392f29313caabcdae1e,Florence Eldridge
573a1392f29313caabcdae1e,Douglas Walton
573a1392f29313caabcdae3d,Charles Chaplin
573a1392f29313caabcdae3d,Paulette Goddard
573a1392f29313caabcdae3d,Henry Bergman
573a1392f29313caabcdae3d,Tiny Sandford
